battle_id,attacker_name,defender_name,winner_name,attacker_bst,defender_bst,type_multiplier,attacker_type,defender_type,battle_date
9590,lapras,ekans,lapras,535,288,1.0,water,poison,2025-04-19
9591,horsea,golduck,golduck,295,500,0.5,water,water,2025-10-08
9592,nidoking,gastly,nidoking,505,310,0.5,poison,ghost,2025-03-12
9593,mr-mime,pinsir,pinsir,460,500,1.0,psychic,bug,2025-10-29
9594,geodude,victreebel,victreebel,300,490,1.0,rock,grass,2025-10-23
9595,mew,abra,mew,600,310,0.5,psychic,psychic,2025-08-01
9596,tentacruel,kakuna,tentacruel,515,205,1.0,water,bug,2026-03-03
9597,kingler,moltres,kingler,475,580,2.0,water,fire,2025-06-19
9598,clefairy,voltorb,clefairy,323,330,1.0,fairy,electric,2025-07-28
9599,nidorino,goldeen,nidorino,365,320,1.0,poison,water,2025-09-02
9600,psyduck,tauros,tauros,320,490,1.0,water,normal,2025-11-11
9601,articuno,cloyster,cloyster,580,525,0.5,ice,water,2025-10-10
9602,krabby,charizard,charizard,325,534,2.0,water,fire,2025-12-26
9603,nidoran-m,charizard,charizard,273,534,1.0,poison,fire,2025-10-28
9604,squirtle,staryu,squirtle,314,340,0.5,water,water,2025-09-04
9605,alakazam,cloyster,cloyster,500,525,1.0,psychic,water,2025-05-03
9606,rhydon,butterfree,rhydon,485,395,0.5,ground,bug,2025-07-28
9607,pidgey,dratini,dratini,251,300,1.0,normal,dragon,2025-04-27
9608,primeape,vulpix,vulpix,455,299,1.0,fighting,fire,2025-10-29
9609,staryu,wartortle,wartortle,340,405,0.5,water,water,2025-12-24
9610,exeggcute,clefairy,exeggcute,325,323,1.0,grass,fairy,2026-01-13
9611,scyther,golem,scyther,500,495,1.0,bug,rock,2025-03-21
9612,electrode,beedrill,electrode,490,395,1.0,electric,bug,2025-08-29
9613,pidgey,poliwag,poliwag,251,300,1.0,normal,water,2025-03-18
9614,mewtwo,ponyta,mewtwo,680,410,1.0,psychic,fire,2025-04-17
9615,lapras,flareon,lapras,535,525,2.0,water,fire,2025-10-22
9616,wigglytuff,goldeen,wigglytuff,435,320,1.0,normal,water,2025-09-05
9617,wigglytuff,abra,wigglytuff,435,310,1.0,normal,psychic,2025-06-25
9618,machamp,moltres,machamp,505,580,1.0,fighting,fire,2025-10-24
9619,dewgong,slowpoke,slowpoke,475,315,0.5,water,water,2025-09-07
9620,cloyster,seadra,seadra,525,440,0.5,water,water,2026-01-07
9621,vileplume,kangaskhan,kangaskhan,490,490,1.0,grass,normal,2026-01-11
9622,pinsir,geodude,geodude,500,300,1.0,bug,rock,2025-04-04
9623,vulpix,chansey,chansey,299,450,1.0,fire,normal,2025-06-10
9624,arcanine,nidoking,nidoking,555,505,1.0,fire,poison,2025-03-23
9625,tentacool,squirtle,tentacool,335,314,0.5,water,water,2025-05-04
9626,psyduck,electrode,electrode,320,490,1.0,water,electric,2025-12-31
9627,mr-mime,voltorb,mr-mime,460,330,1.0,psychic,electric,2025-08-10
9628,weepinbell,wartortle,wartortle,390,405,2.0,grass,water,2025-10-17
9629,metapod,tentacool,tentacool,205,335,1.0,bug,water,2025-08-20
9630,dewgong,gengar,dewgong,475,500,1.0,water,ghost,2025-12-14
9631,aerodactyl,hypno,aerodactyl,515,483,1.0,rock,psychic,2026-01-26
9632,nidoran-m,charmeleon,nidoran-m,273,405,1.0,poison,fire,2025-12-28
9633,nidoking,porygon,porygon,505,395,1.0,poison,normal,2025-12-15
9634,caterpie,scyther,scyther,195,500,1.0,bug,bug,2025-10-09
9635,dewgong,mew,dewgong,475,600,1.0,water,psychic,2025-06-11
9636,clefairy,tangela,tangela,323,435,1.0,fairy,grass,2025-08-04
9637,magmar,jynx,jynx,495,455,2.0,fire,ice,2025-12-04
9638,persian,psyduck,persian,440,320,1.0,normal,water,2025-10-23
9639,mankey,arcanine,arcanine,305,555,1.0,fighting,fire,2025-07-17
9640,diglett,clefairy,clefairy,265,323,1.0,ground,fairy,2025-06-14
9641,mankey,lickitung,lickitung,305,385,2.0,fighting,normal,2025-05-15
9642,venonat,spearow,spearow,305,262,1.0,bug,normal,2025-09-12
9643,nidoqueen,metapod,nidoqueen,505,205,1.0,poison,bug,2025-08-25
9644,bulbasaur,magmar,magmar,318,495,0.5,grass,fire,2025-12-13
9645,pidgeot,machop,pidgeot,479,305,1.0,normal,fighting,2025-04-20
9646,alakazam,vaporeon,alakazam,500,525,1.0,psychic,water,2025-05-20
9647,krabby,grimer,krabby,325,325,1.0,water,poison,2025-06-26
9648,pidgeot,haunter,haunter,479,405,0.0,normal,ghost,2025-07-07
9649,kadabra,nidoran-f,nidoran-f,400,275,2.0,psychic,poison,2025-09-06
9650,parasect,ivysaur,parasect,405,405,2.0,bug,grass,2025-05-25
9651,diglett,pidgeotto,pidgeotto,265,349,1.0,ground,normal,2025-11-14
9652,wartortle,moltres,moltres,405,580,2.0,water,fire,2026-02-09
9653,mr-mime,psyduck,psyduck,460,320,1.0,psychic,water,2025-07-11
9654,horsea,arcanine,horsea,295,555,2.0,water,fire,2025-12-31
9655,mr-mime,diglett,diglett,460,265,1.0,psychic,ground,2025-10-18
9656,fearow,slowbro,slowbro,442,490,1.0,normal,water,2026-02-09
9657,zubat,seadra,seadra,245,440,1.0,poison,water,2025-08-28
9658,squirtle,jolteon,squirtle,314,525,1.0,water,electric,2025-06-02
9659,charmeleon,bulbasaur,charmeleon,405,318,2.0,fire,grass,2025-07-09
9660,jigglypuff,vileplume,jigglypuff,270,490,1.0,normal,grass,2025-04-06
9661,scyther,fearow,fearow,500,442,1.0,bug,normal,2026-01-04
9662,vaporeon,mewtwo,mewtwo,525,680,1.0,water,psychic,2025-10-16
9663,muk,parasect,muk,500,405,1.0,poison,bug,2025-04-12
9664,farfetchd,moltres,moltres,377,580,1.0,normal,fire,2026-02-16
9665,nidoking,poliwhirl,nidoking,505,385,1.0,poison,water,2025-09-21
9666,eevee,seaking,seaking,325,450,1.0,normal,water,2026-01-08
9667,goldeen,haunter,haunter,320,405,1.0,water,ghost,2025-04-24
9668,wartortle,dugtrio,wartortle,405,425,2.0,water,ground,2026-02-28
9669,aerodactyl,jolteon,jolteon,515,525,1.0,rock,electric,2025-07-28
9670,bulbasaur,tentacruel,tentacruel,318,515,2.0,grass,water,2025-07-12
9671,dewgong,charmander,dewgong,475,309,2.0,water,fire,2025-10-15
9672,nidoran-m,primeape,primeape,273,455,1.0,poison,fighting,2026-02-11
9673,tangela,ditto,ditto,435,288,1.0,grass,normal,2025-08-03
9674,pinsir,shellder,pinsir,500,305,1.0,bug,water,2025-07-02
9675,doduo,grimer,grimer,310,325,1.0,normal,poison,2025-09-15
9676,ivysaur,mew,ivysaur,405,600,1.0,grass,psychic,2026-01-17
9677,rapidash,seel,rapidash,500,325,0.5,fire,water,2025-04-25
9678,chansey,paras,paras,450,285,1.0,normal,bug,2025-08-19
9679,hitmonlee,graveler,hitmonlee,455,390,2.0,fighting,rock,2026-01-01
9680,kangaskhan,paras,kangaskhan,490,285,1.0,normal,bug,2025-09-15
9681,sandshrew,omastar,omastar,300,495,2.0,ground,rock,2025-10-11
9682,clefairy,metapod,clefairy,323,205,1.0,fairy,bug,2025-11-12
9683,aerodactyl,weepinbell,weepinbell,515,390,1.0,rock,grass,2025-09-23
9684,butterfree,machoke,machoke,395,405,0.5,bug,fighting,2025-12-23
9685,sandslash,electabuzz,electabuzz,450,490,2.0,ground,electric,2025-10-25
9686,diglett,golem,golem,265,495,2.0,ground,rock,2025-11-24
9687,dratini,geodude,dratini,300,300,1.0,dragon,rock,2025-08-26
9688,kangaskhan,machop,machop,490,305,1.0,normal,fighting,2025-07-24
9689,snorlax,articuno,articuno,540,580,1.0,normal,ice,2025-03-17
9690,lickitung,zapdos,zapdos,385,580,1.0,normal,electric,2025-03-16
9691,haunter,porygon,porygon,405,395,0.0,ghost,normal,2025-10-20
9692,raticate,ekans,raticate,413,288,1.0,normal,poison,2025-04-11
9693,rhydon,goldeen,goldeen,485,320,1.0,ground,water,2025-07-31
9694,graveler,arbok,arbok,390,448,1.0,rock,poison,2025-04-22
9695,poliwhirl,dragonite,dragonite,385,600,0.5,water,dragon,2025-04-29
9696,magneton,mankey,magneton,465,305,1.0,electric,fighting,2026-02-09
9697,rattata,zubat,rattata,253,245,1.0,normal,poison,2025-11-19
9698,nidoran-f,rhyhorn,rhyhorn,275,345,0.5,poison,ground,2025-09-06
9699,vaporeon,ninetales,ninetales,525,505,2.0,water,fire,2025-10-26
9700,kadabra,chansey,chansey,400,450,1.0,psychic,normal,2025-10-20
9701,chansey,bulbasaur,chansey,450,318,1.0,normal,grass,2025-07-03
9702,mew,meowth,mew,600,290,1.0,psychic,normal,2026-02-01
9703,lapras,kangaskhan,lapras,535,490,1.0,water,normal,2025-05-15
9704,paras,rhyhorn,rhyhorn,285,345,1.0,bug,ground,2025-05-10
9705,clefable,weedle,weedle,483,195,1.0,fairy,bug,2025-11-15
9706,zubat,starmie,starmie,245,520,1.0,poison,water,2025-09-13
9707,tauros,nidoqueen,tauros,490,505,1.0,normal,poison,2025-08-20
9708,jynx,venonat,venonat,455,305,1.0,ice,bug,2025-12-18
9709,kadabra,ivysaur,kadabra,400,405,1.0,psychic,grass,2025-09-14
9710,goldeen,gyarados,gyarados,320,540,0.5,water,water,2025-09-10
9711,mew,nidorina,mew,600,365,2.0,psychic,poison,2025-12-25
9712,slowpoke,parasect,slowpoke,315,405,1.0,water,bug,2025-08-21
9713,krabby,charizard,krabby,325,534,2.0,water,fire,2025-06-04
9714,bulbasaur,seel,seel,318,325,2.0,grass,water,2025-06-05
9715,golduck,marowak,golduck,500,425,2.0,water,ground,2026-02-12
9716,persian,wartortle,persian,440,405,1.0,normal,water,2025-10-21
9717,rattata,abra,abra,253,310,1.0,normal,psychic,2025-08-12
9718,dewgong,venomoth,dewgong,475,450,1.0,water,bug,2025-06-17
9719,farfetchd,rhydon,rhydon,377,485,1.0,normal,ground,2025-06-06
9720,bellsprout,tangela,tangela,300,435,0.5,grass,grass,2025-07-25
9721,wartortle,tauros,tauros,405,490,1.0,water,normal,2025-08-01
9722,butterfree,squirtle,butterfree,395,314,1.0,bug,water,2025-08-26
9723,raichu,tentacool,tentacool,485,335,2.0,electric,water,2025-11-01
9724,tangela,blastoise,blastoise,435,530,2.0,grass,water,2025-10-16
9725,spearow,electabuzz,electabuzz,262,490,1.0,normal,electric,2025-10-13
9726,dugtrio,voltorb,dugtrio,425,330,2.0,ground,electric,2026-01-24
9727,krabby,poliwrath,poliwrath,325,510,0.5,water,water,2025-03-13
9728,goldeen,rhydon,goldeen,320,485,2.0,water,ground,2026-01-26
9729,gastly,scyther,scyther,310,500,1.0,ghost,bug,2025-10-04
9730,ivysaur,doduo,ivysaur,405,310,1.0,grass,normal,2025-08-28
9731,magikarp,rhydon,magikarp,200,485,2.0,water,ground,2025-06-12
9732,jigglypuff,graveler,graveler,270,390,0.5,normal,rock,2025-06-25
9733,slowpoke,pidgeot,slowpoke,315,479,1.0,water,normal,2025-06-30
9734,gyarados,haunter,haunter,540,405,1.0,water,ghost,2025-04-20
9735,pidgeotto,alakazam,pidgeotto,349,500,1.0,normal,psychic,2025-05-02
9736,magikarp,starmie,starmie,200,520,0.5,water,water,2025-11-21
9737,machoke,dratini,machoke,405,300,1.0,fighting,dragon,2025-04-17
9738,golbat,clefairy,golbat,455,323,2.0,poison,fairy,2025-11-15
9739,dragonair,mewtwo,mewtwo,420,680,1.0,dragon,psychic,2025-06-12
9740,zubat,nidoran-m,nidoran-m,245,273,0.5,poison,poison,2026-02-23
9741,charmander,seaking,seaking,309,450,0.5,fire,water,2026-01-04
9742,golduck,clefable,clefable,500,483,1.0,water,fairy,2026-03-04
9743,graveler,weepinbell,weepinbell,390,390,1.0,rock,grass,2025-10-26
9744,shellder,lickitung,lickitung,305,385,1.0,water,normal,2025-07-03
9745,rattata,gengar,gengar,253,500,0.0,normal,ghost,2025-03-31
9746,bellsprout,nidoran-f,nidoran-f,300,275,0.5,grass,poison,2025-07-13
9747,krabby,voltorb,krabby,325,330,1.0,water,electric,2025-09-27
9748,hitmonchan,kabutops,hitmonchan,455,495,2.0,fighting,rock,2025-11-09
9749,dragonair,fearow,fearow,420,442,1.0,dragon,normal,2025-08-14
9750,slowbro,onix,slowbro,490,385,2.0,water,rock,2025-08-14
9751,magmar,horsea,horsea,495,295,0.5,fire,water,2025-08-15
9752,drowzee,mr-mime,mr-mime,328,460,0.5,psychic,psychic,2025-08-22
9753,exeggutor,alakazam,exeggutor,530,500,1.0,grass,psychic,2025-08-18
9754,butterfree,articuno,butterfree,395,580,1.0,bug,ice,2026-03-03
9755,magikarp,grimer,grimer,200,325,1.0,water,poison,2025-12-26
9756,mew,rhydon,mew,600,485,1.0,psychic,ground,2025-09-24
9757,venonat,rattata,venonat,305,253,1.0,bug,normal,2026-02-04
9758,geodude,dratini,dratini,300,300,1.0,rock,dragon,2025-06-15
9759,pinsir,flareon,pinsir,500,525,0.5,bug,fire,2025-05-26
9760,magikarp,electabuzz,electabuzz,200,490,1.0,water,electric,2025-07-11
9761,haunter,ponyta,ponyta,405,410,1.0,ghost,fire,2025-12-25
9762,oddish,ivysaur,ivysaur,320,405,0.5,grass,grass,2025-03-21
9763,aerodactyl,haunter,haunter,515,405,1.0,rock,ghost,2025-08-07
9764,gloom,omanyte,gloom,395,355,2.0,grass,rock,2025-03-25
9765,poliwag,jolteon,jolteon,300,525,1.0,water,electric,2025-03-21
9766,victreebel,blastoise,victreebel,490,530,2.0,grass,water,2025-07-05
9767,clefable,slowpoke,clefable,483,315,1.0,fairy,water,2025-07-29
9768,meowth,mewtwo,meowth,290,680,1.0,normal,psychic,2025-12-14
9769,ekans,machop,ekans,288,305,1.0,poison,fighting,2025-11-28
9770,ekans,kabuto,kabuto,288,355,0.5,poison,rock,2025-05-21
9771,poliwrath,charizard,charizard,510,534,2.0,water,fire,2026-01-11
9772,nidoran-f,lapras,nidoran-f,275,535,1.0,poison,water,2026-02-25
9773,exeggutor,cloyster,exeggutor,530,525,2.0,grass,water,2025-06-08
9774,farfetchd,grimer,farfetchd,377,325,1.0,normal,poison,2025-09-25
9775,drowzee,clefairy,clefairy,328,323,1.0,psychic,fairy,2025-09-06
9776,wigglytuff,moltres,wigglytuff,435,580,1.0,normal,fire,2025-09-13
9777,raticate,victreebel,raticate,413,490,1.0,normal,grass,2025-04-30
9778,goldeen,alakazam,goldeen,320,500,1.0,water,psychic,2025-03-10
9779,vaporeon,golduck,vaporeon,525,500,0.5,water,water,2025-07-19
9780,dratini,kabuto,dratini,300,355,1.0,dragon,rock,2025-06-24
9781,seadra,ekans,ekans,440,288,1.0,water,poison,2025-09-20
9782,shellder,exeggcute,exeggcute,305,325,0.5,water,grass,2025-04-25
9783,rhyhorn,kadabra,kadabra,345,400,1.0,ground,psychic,2025-11-23
9784,omastar,dragonair,omastar,495,420,1.0,rock,dragon,2025-06-05
9785,rhydon,alakazam,rhydon,485,500,1.0,ground,psychic,2025-04-07
9786,porygon,vulpix,porygon,395,299,1.0,normal,fire,2025-03-23
9787,voltorb,butterfree,butterfree,330,395,1.0,electric,bug,2025-05-04
9788,mewtwo,nidoran-f,mewtwo,680,275,2.0,psychic,poison,2025-07-29
9789,nidoking,machamp,machamp,505,505,1.0,poison,fighting,2025-05-03
9790,slowpoke,starmie,starmie,315,520,0.5,water,water,2025-12-11
9791,dugtrio,electrode,electrode,425,490,2.0,ground,electric,2025-03-22
9792,omanyte,tentacruel,omanyte,355,515,1.0,rock,water,2025-06-12
9793,haunter,nidorina,haunter,405,365,1.0,ghost,poison,2025-05-09
9794,goldeen,venomoth,venomoth,320,450,1.0,water,bug,2025-05-22
9795,weedle,arbok,arbok,195,448,0.5,bug,poison,2026-03-05
9796,nidoking,pinsir,pinsir,505,500,1.0,poison,bug,2025-05-01
9797,beedrill,magnemite,magnemite,395,325,1.0,bug,electric,2025-03-26
9798,nidorino,venusaur,nidorino,365,525,2.0,poison,grass,2025-04-03
9799,seadra,zubat,seadra,440,245,1.0,water,poison,2026-01-01
9800,nidoran-m,gengar,gengar,273,500,0.5,poison,ghost,2025-05-19
9801,metapod,victreebel,victreebel,205,490,2.0,bug,grass,2025-08-24
9802,gloom,slowpoke,slowpoke,395,315,2.0,grass,water,2025-10-20
9803,hitmonchan,parasect,hitmonchan,455,405,0.5,fighting,bug,2026-01-18
9804,electrode,dewgong,electrode,490,475,2.0,electric,water,2025-11-16
9805,poliwhirl,golduck,golduck,385,500,0.5,water,water,2025-09-08
9806,caterpie,vaporeon,caterpie,195,525,1.0,bug,water,2025-12-01
9807,nidoking,kingler,nidoking,505,475,1.0,poison,water,2025-11-04
9808,omanyte,arbok,arbok,355,448,1.0,rock,poison,2026-02-28
9809,poliwhirl,kakuna,poliwhirl,385,205,1.0,water,bug,2025-09-28
9810,magnemite,jolteon,jolteon,325,525,0.5,electric,electric,2026-02-02
9811,victreebel,zubat,victreebel,490,245,0.5,grass,poison,2025-10-14
9812,flareon,ponyta,flareon,525,410,0.5,fire,fire,2025-09-11
9813,weedle,electabuzz,weedle,195,490,1.0,bug,electric,2026-02-28
9814,golduck,kadabra,kadabra,500,400,1.0,water,psychic,2025-06-17
9815,kakuna,mewtwo,mewtwo,205,680,2.0,bug,psychic,2025-05-22
9816,staryu,squirtle,staryu,340,314,0.5,water,water,2025-10-20
9817,ivysaur,rapidash,rapidash,405,500,0.5,grass,fire,2025-11-24
9818,ekans,squirtle,squirtle,288,314,1.0,poison,water,2026-03-01
9819,staryu,jynx,staryu,340,455,1.0,water,ice,2025-05-26
9820,vileplume,poliwhirl,vileplume,490,385,2.0,grass,water,2025-03-13
9821,poliwrath,nidoking,nidoking,510,505,1.0,water,poison,2025-06-30
9822,mr-mime,primeape,mr-mime,460,455,2.0,psychic,fighting,2025-09-07
9823,grimer,machop,grimer,325,305,1.0,poison,fighting,2026-02-02
9824,chansey,nidorino,chansey,450,365,1.0,normal,poison,2025-07-07
9825,growlithe,dewgong,dewgong,350,475,0.5,fire,water,2025-05-26
9826,sandslash,geodude,sandslash,450,300,2.0,ground,rock,2026-01-17
9827,parasect,voltorb,parasect,405,330,1.0,bug,electric,2026-01-12
9828,dewgong,kadabra,kadabra,475,400,1.0,water,psychic,2025-05-16
9829,nidorino,bellsprout,nidorino,365,300,2.0,poison,grass,2025-03-10
9830,kakuna,clefable,clefable,205,483,0.5,bug,fairy,2025-09-11
9831,pidgey,raichu,pidgey,251,485,1.0,normal,electric,2025-10-28
9832,primeape,kadabra,kadabra,455,400,0.5,fighting,psychic,2025-07-27
9833,zubat,starmie,starmie,245,520,1.0,poison,water,2025-06-04
9834,dodrio,gyarados,dodrio,470,540,1.0,normal,water,2025-10-11
9835,kangaskhan,mr-mime,kangaskhan,490,460,1.0,normal,psychic,2025-03-12
9836,zapdos,pidgeot,pidgeot,580,479,1.0,electric,normal,2025-05-03
9837,butterfree,primeape,primeape,395,455,0.5,bug,fighting,2026-01-09
9838,nidoran-f,ninetales,ninetales,275,505,1.0,poison,fire,2025-09-11
9839,abra,moltres,moltres,310,580,1.0,psychic,fire,2025-09-03
9840,magnemite,seaking,seaking,325,450,2.0,electric,water,2026-01-22
9841,geodude,parasect,geodude,300,405,2.0,rock,bug,2026-01-21
9842,lickitung,venonat,venonat,385,305,1.0,normal,bug,2026-02-18
9843,electrode,doduo,electrode,490,310,1.0,electric,normal,2026-02-12
9844,bulbasaur,victreebel,victreebel,318,490,0.5,grass,grass,2025-11-30
9845,electrode,alakazam,alakazam,490,500,1.0,electric,psychic,2025-08-19
9846,bellsprout,graveler,bellsprout,300,390,2.0,grass,rock,2025-12-15
9847,zapdos,lickitung,zapdos,580,385,1.0,electric,normal,2025-10-29
9848,ninetales,zubat,zubat,505,245,1.0,fire,poison,2025-03-10
9849,ivysaur,beedrill,beedrill,405,395,0.5,grass,bug,2025-12-21
9850,oddish,tangela,tangela,320,435,0.5,grass,grass,2025-06-24
9851,poliwrath,magneton,poliwrath,510,465,1.0,water,electric,2025-06-20
9852,weedle,gyarados,gyarados,195,540,1.0,bug,water,2025-07-22
9853,kabuto,magneton,magneton,355,465,1.0,rock,electric,2026-01-12
9854,beedrill,mankey,beedrill,395,305,0.5,bug,fighting,2025-08-29
9855,mankey,metapod,mankey,305,205,0.5,fighting,bug,2025-05-10
9856,butterfree,pidgey,pidgey,395,251,1.0,bug,normal,2025-11-19
9857,clefable,grimer,grimer,483,325,0.5,fairy,poison,2025-08-02
9858,mr-mime,kangaskhan,kangaskhan,460,490,1.0,psychic,normal,2025-10-13
9859,cubone,onix,cubone,320,385,2.0,ground,rock,2026-01-05
9860,scyther,oddish,scyther,500,320,2.0,bug,grass,2025-09-30
9861,seaking,wartortle,seaking,450,405,0.5,water,water,2025-10-18
9862,lickitung,mankey,lickitung,385,305,1.0,normal,fighting,2025-03-08
9863,geodude,hypno,geodude,300,483,1.0,rock,psychic,2025-03-29
9864,hitmonlee,flareon,hitmonlee,455,525,1.0,fighting,fire,2026-02-02
9865,seel,golem,golem,325,495,2.0,water,rock,2025-11-25
9866,seel,nidoqueen,nidoqueen,325,505,1.0,water,poison,2025-06-27
9867,persian,magnemite,magnemite,440,325,1.0,normal,electric,2026-02-01
9868,ditto,gengar,gengar,288,500,0.0,normal,ghost,2025-06-25
9869,exeggcute,moltres,moltres,325,580,0.5,grass,fire,2025-09-05
9870,zapdos,haunter,haunter,580,405,1.0,electric,ghost,2025-08-10
9871,doduo,hitmonlee,doduo,310,455,1.0,normal,fighting,2025-04-14
9872,arcanine,primeape,arcanine,555,455,1.0,fire,fighting,2025-09-27
9873,wigglytuff,parasect,parasect,435,405,1.0,normal,bug,2025-08-17
9874,weepinbell,eevee,weepinbell,390,325,1.0,grass,normal,2025-12-26
9875,ekans,venusaur,venusaur,288,525,2.0,poison,grass,2025-12-03
9876,nidorino,doduo,nidorino,365,310,1.0,poison,normal,2025-10-23
9877,dewgong,cloyster,cloyster,475,525,0.5,water,water,2025-05-11
9878,onix,dugtrio,dugtrio,385,425,0.5,rock,ground,2025-12-31
9879,arcanine,electabuzz,arcanine,555,490,1.0,fire,electric,2026-02-12
9880,weepinbell,pidgeot,weepinbell,390,479,1.0,grass,normal,2025-07-31
9881,slowpoke,golduck,slowpoke,315,500,0.5,water,water,2025-04-25
9882,starmie,butterfree,starmie,520,395,1.0,water,bug,2025-11-15
9883,electabuzz,wigglytuff,electabuzz,490,435,1.0,electric,normal,2025-05-25
9884,vulpix,nidoran-m,vulpix,299,273,1.0,fire,poison,2025-11-25
9885,haunter,jigglypuff,jigglypuff,405,270,0.0,ghost,normal,2025-03-29
9886,venomoth,wigglytuff,venomoth,450,435,1.0,bug,normal,2025-04-15
9887,onix,blastoise,onix,385,530,1.0,rock,water,2025-03-28
9888,slowpoke,moltres,slowpoke,315,580,2.0,water,fire,2025-12-29
9889,snorlax,machoke,snorlax,540,405,1.0,normal,fighting,2025-07-29
9890,dodrio,dugtrio,dugtrio,470,425,1.0,normal,ground,2025-06-01
9891,staryu,omanyte,omanyte,340,355,2.0,water,rock,2025-04-04
9892,golem,tauros,golem,495,490,1.0,rock,normal,2025-03-21
9893,squirtle,weedle,weedle,314,195,1.0,water,bug,2025-07-26
9894,gyarados,wigglytuff,gyarados,540,435,1.0,water,normal,2025-08-15
9895,rhyhorn,electrode,rhyhorn,345,490,2.0,ground,electric,2025-09-30
9896,articuno,primeape,articuno,580,455,1.0,ice,fighting,2025-03-22
9897,ivysaur,zapdos,zapdos,405,580,1.0,grass,electric,2025-11-20
9898,eevee,marowak,marowak,325,425,1.0,normal,ground,2025-03-23
9899,gastly,charmeleon,charmeleon,310,405,1.0,ghost,fire,2025-09-17
9900,dragonite,parasect,dragonite,600,405,1.0,dragon,bug,2025-04-17
9901,weezing,oddish,weezing,490,320,2.0,poison,grass,2025-12-03
9902,hypno,krabby,hypno,483,325,1.0,psychic,water,2025-12-23
9903,psyduck,vulpix,psyduck,320,299,2.0,water,fire,2025-12-16
9904,electabuzz,abra,abra,490,310,1.0,electric,psychic,2025-10-03
9905,hitmonlee,omastar,omastar,455,495,2.0,fighting,rock,2025-05-01
9906,oddish,mr-mime,mr-mime,320,460,1.0,grass,psychic,2025-03-23
9907,weepinbell,staryu,weepinbell,390,340,2.0,grass,water,2025-03-28
9908,poliwrath,alakazam,alakazam,510,500,1.0,water,psychic,2025-07-30
9909,hitmonchan,exeggcute,hitmonchan,455,325,1.0,fighting,grass,2025-09-08
